,,path,slice_file_name,fsID,start,end,salience,fold,classID,class,mfccs,predictedClass,,,,,
4,1219,..\.data\UrbanSound8K\audio\fold10\167750-4-3-0.wav,167750-4-3-0.wav,167750,26.879498,28.170368,1,10,4,drilling,"[-2.17331985e+02  6.41484068e+01 -1.23327678e+01  1.84047300e+01
  1.22640335e+01  1.67492500e+00 -6.68020674e+00  2.04263959e+00
 -4.63048067e+00 -3.42345746e+00 -8.19827266e+00  2.75389200e+00
 -2.53553696e+00  1.35362386e+00 -5.72362572e+00  8.35351707e-01
 -3.60202267e+00  2.50259536e+00 -2.83117965e+00 -1.49520147e-01
 -7.04121741e+00 -3.13177770e+00 -6.26905185e+00  4.82572329e-01
 -6.26135548e+00 -3.22456861e-01 -4.49159374e+00 -1.49853563e+00
 -4.99227126e+00 -7.43429333e-01 -4.22760423e+00  8.37626504e-02
 -3.91564288e+00 -5.44718524e-01 -7.02531353e+00 -1.19692677e+00
 -4.78985766e+00  5.99332597e-01 -2.47401669e+00  2.45191148e+00]",6,FALSE,,,,
4,709,..\.data\UrbanSound8K\audio\fold1\55020-4-0-0.wav,55020-4-0-0.wav,55020,0.351364,4.351364,1,1,4,drilling,"[-173.34919553  -56.27501148   28.19140218   17.56723478   23.74691156
   13.49248982    8.72965843    1.99754605    4.31684807   10.39072613
   -0.87274646    5.28663759   -2.07309363    4.76494842   -1.55918332
    2.54085273   -3.30744979   -0.59812998   -2.84138682    3.74539726
   -5.49140041    3.03971328   -6.04970042    4.41488997   -1.80685014
    1.1910817    -2.76201369    1.76776421   -2.32231255    2.10265878
   -3.70138371    1.98412545   -1.59965362    0.85798601   -1.39227173
    1.43945266   -2.23969442    2.60532169   -2.44677277    2.33020801]",4,TRUE,,,,
4,4276,..\.data\UrbanSound8K\audio\fold4\29722-4-0-5.wav,29722-4-0-5.wav,29722,2.5,6.5,1,4,4,drilling,"[ 1.88672195e+02  1.13682337e+01  5.11801231e+00  6.33081572e+00
  2.49139656e+00 -4.44050138e+00 -8.26394338e+00 -8.88599470e+00
 -9.35229519e-01 -3.27807295e+00  2.87411557e+00  2.33323314e+00
 -1.60242107e+00  4.17977396e+00  6.67316953e+00 -2.97590737e+00
 -4.52991029e-01  1.47087416e-01  6.09612350e-01 -5.08034556e+00
 -1.85949604e+00  1.07713254e+00  4.44300382e+00  1.45044144e+00
  6.67593483e+00  7.69531505e+00  7.11322521e+00  2.81425467e+00
  2.70590881e+00 -8.58836752e-01  1.94894067e+00  3.19114706e+00
  1.70856620e+00 -2.65003603e+00 -2.15690710e+00 -1.58177647e-01
 -1.72558691e-01 -2.86592850e+00  7.08348258e-01  1.17009350e+00]",4,TRUE,,,,
4,723,..\.data\UrbanSound8K\audio\fold1\55020-4-0-9.wav,55020-4-0-9.wav,55020,4.851364,8.851364,1,1,4,drilling,"[-168.33499042  -53.39653858   29.50066579   16.42439614   19.35962951
   11.78231094   11.4969297     1.25395469    3.71592551   12.95860617
   -3.99922512    8.55663804   -3.63311842    3.06602093    2.65583883
    1.16090287   -1.93440334    3.66930316   -3.49808372    3.6274522
   -1.61647499    1.11622844   -1.5132515     4.07045818   -2.23247121
    2.33060471   -2.43272308    3.8150199    -3.14884743    2.58281168
   -1.46222394    2.03875358   -1.09169368    1.87481604   -2.70821242
    4.00721295   -2.6711429     1.10436976    0.69826912   -0.63425711]",4,TRUE,,,,
4,4033,..\.data\UrbanSound8K\audio\fold4\187377-4-0-1.wav,187377-4-0-1.wav,187377,0.5,4.5,1,4,4,drilling,"[-2.19335897e+02  1.87686453e+02  3.94765132e+01  3.43594321e+01
  1.29262724e+01  2.43970787e+01  4.80692324e+00  1.14423650e+01
  7.78544783e-01 -4.77081450e+00  3.91113028e+00 -3.01760691e+00
 -5.92296851e+00 -5.89879812e+00 -2.93441322e+00  4.83781768e+00
 -6.87600900e+00  3.77495172e+00 -1.82573436e+00  1.92558898e+00
 -8.31740325e+00 -4.74600540e+00 -1.70001746e-01  2.11245309e-01
 -5.32422970e-01  1.15966632e+00 -3.00847655e+00 -5.79994465e-01
 -1.85943131e+00 -5.70189377e-01 -3.29459685e+00 -1.36033697e+00
  2.30442917e+00 -6.14779226e-01 -6.38969173e+00 -2.69475805e+00
 -1.93041185e+00  3.36702975e+00 -8.30081592e-01  1.28172679e+00]",9,FALSE,,,,
4,1686,..\.data\UrbanSound8K\audio\fold10\99192-4-0-15.wav,99192-4-0-15.wav,99192,7.5,11.5,1,10,4,drilling,"[-137.11131235   47.79375338  -23.60076164  -11.6123975    -2.80464152
  -17.40849708  -20.9000879    -3.38884261  -13.23290602    4.06131271
  -22.12640984   -1.01273471  -14.61668785   -1.05042846  -18.27355081
   -3.29933876  -11.42192753    6.38507415  -10.73807795   -0.19761717
   -3.79151806    2.81098718   -4.61490241   -1.86263385   -2.13682701
   -2.14350649   -1.7495899    -2.40709425   -1.52414367    1.94220167
   -5.90821427    1.21286417   -6.29354565    2.99101448   -5.36716216
    3.32527037   -4.21711954    1.60629248   -0.70865595    1.53547563]",4,TRUE,,,,
4,811,..\.data\UrbanSound8K\audio\fold1\78360-4-0-14.wav,78360-4-0-14.wav,78360,7,11,1,1,4,drilling,"[-33.7704393   61.58774001 -68.14096781  -3.37112623 -17.92817277
  -5.40266823 -15.64868237   1.1220874  -11.14375983   1.04395538
 -13.93566241   3.41228891  -7.29878678   3.91015018  -8.56281706
   5.63749464 -13.57483678   7.66973438  -5.48135131   7.78550628
  -4.47319129   0.59534222  -6.54569425   4.6949289   -7.58728501
   8.63019319  -8.80929147   7.10134103  -4.51733467   7.60844897
  -7.78796045   5.63733457  -8.54695797   1.93922626  -8.01603566
  -0.38756369  -8.65899265   4.342006    -2.29984187   7.24132486]",9,FALSE,,,,
4,2535,..\.data\UrbanSound8K\audio\fold2\77751-4-8-0.wav,77751-4-8-0.wav,77751,48.687047,52.02974,1,2,4,drilling,"[-254.72575392  143.34059422   26.35231138   19.44710089   -4.90472255
    7.03714982  -10.90904522    1.94350786   -1.06453349   12.05381698
  -10.92202284   -2.63567096   -2.13824534    3.96096468   -4.90125926
   -2.45467157   -4.33852361    5.52316875   -4.67072361    2.12276754
   -7.72022028    6.71986786   -7.35663218    0.51593562   -7.3612944
    0.64773832   -9.28019183   -3.20156856   -4.59848535    0.50703697
   -5.98789745   -3.14581038   -8.96640419    3.53005663   -6.26101268
    2.46376789   -6.08461119    4.57890711   -5.77150559    0.27710022]",4,TRUE,,,,
4,3670,..\.data\UrbanSound8K\audio\fold4\144351-4-3-12.wav,144351-4-3-12.wav,144351,44.919441,48.919441,1,4,4,drilling,"[-24.21569677  12.61798638 -51.53299812  -4.89950059 -20.18869411
   7.39032096  -5.77097675   3.02628537 -14.63600214  -2.17652198
 -11.74486469  -6.74557843 -13.43417869 -11.46629074 -11.056953
  -1.98494924  -6.02093752  -0.7625643   -9.14322691  -2.58013297
  -7.49209163   0.77966771  -6.24861387   1.30885558   2.09743276
   7.34180912  -5.07318132   4.48614259  -1.14845196   3.52142158
  -1.39186306   8.21505322  -0.16174383   5.04535896  -2.26803153
   4.28305779   0.73400989   7.08018475   2.2122704    2.38801252]",4,TRUE,,,,
4,3364,..\.data\UrbanSound8K\audio\fold3\63095-4-0-16.wav,63095-4-0-16.wav,63095,17.99398,21.99398,1,3,4,drilling,"[-222.52088441  136.7126731    28.24976984  -12.73123441    1.87473159
   15.1765368     8.98793927   26.4003664    -5.99468402   -8.07673668
   -7.89970082   20.43207173   -3.25726386    8.34430884   11.59453321
   13.15884218   -7.96689412    3.1460179   -12.38021605   -7.7029246
   -4.03550047   28.62692431   -2.15918385   13.70708998  -10.14490865
    5.34650906   -8.70112273    4.20916169   -6.33091159    4.81433411
   -5.27424733    8.65557757    4.87339714    2.44463485    5.02561172
   -0.94371992   -1.07349144    1.33657342    5.03775057   -3.69649288]",4,TRUE,,,,
4,6909,..\.data\UrbanSound8K\audio\fold7\50629-4-0-0.wav,50629-4-0-0.wav,50629,0,4,1,7,4,drilling,"[-2.08566162e+02  1.06030058e+02  3.24494499e+01  3.54101985e+01
 -2.07129822e+01 -2.57196224e+00  1.39094680e+01 -5.45056507e+00
 -1.03506004e+01  2.09869617e+01 -3.40328764e+01  1.16848664e+01
 -8.93058110e+00 -5.73882823e+00 -1.82250689e+00 -1.12108668e+01
  2.95676312e-01 -1.09224131e+01 -1.66893954e-01 -1.02354646e+01
  1.32949577e+00 -9.28555740e+00  3.35738467e+00 -7.17262044e+00
 -5.62093148e+00 -1.50816358e+00 -6.22523589e+00 -2.18620776e+00
 -5.09335647e+00 -4.61908337e-01 -3.59396525e+00  9.61145714e-01
 -2.08207237e+00  1.74853271e+00 -3.46159354e+00  4.73740578e+00
 -2.27960659e+00  6.74558710e-01 -8.03164554e-01 -5.21171304e-01]",9,FALSE,,,,
4,6126,..\.data\UrbanSound8K\audio\fold6\71079-4-0-0.wav,71079-4-0-0.wav,71079,0.331563,1.544694,1,6,4,drilling,"[-1.26885442e+02  7.56992751e+00 -1.78375373e+01 -1.02448856e+01
 -1.60534317e+01  1.86870736e+01 -6.71902199e+00  7.08793462e+00
 -1.08599154e+01 -2.40031215e-02 -2.58574162e+00  8.96484317e+00
 -4.01381923e+00 -3.49989106e+00 -6.61967201e+00 -4.84615622e-01
 -4.78961710e-01  2.49835280e+00 -7.28801006e+00  5.97241854e+00
 -4.67340429e-01 -3.27775987e+00 -1.64464900e+00  3.03161789e+00
 -6.99498262e+00  3.07981245e+00 -5.59137422e+00  1.80958305e+00
 -1.82032843e-01 -5.33187019e+00 -3.97899437e+00  3.01609139e+00
 -3.77023241e-01 -1.67293418e+00 -3.60616830e+00  2.41097384e+00
 -2.86690055e+00 -3.45761203e-01 -4.60968444e-01  8.37095977e+00]",4,TRUE,,,,
4,8567,..\.data\UrbanSound8K\audio\fold9\58937-4-3-6.wav,58937-4-3-6.wav,58937,75.660613,79.660613,1,9,4,drilling,"[-1.08517793e+02  7.42857205e+01  1.45864294e+00  2.54781361e+01
 -2.43722931e+01 -6.24728460e-01 -2.76310139e+01 -6.81557871e-01
 -1.19103061e+01 -5.42894018e+00 -1.78678242e+01 -5.70370495e+00
 -1.20110290e+01  7.10101863e+00 -1.43026692e+01 -1.87113180e+00
 -9.07855531e+00 -2.39111696e+00 -1.03793209e+01  7.10626923e-01
 -1.17660563e+01 -4.37534904e+00 -5.54019277e+00 -3.17428978e+00
 -4.79537407e+00 -1.49261552e+00 -2.46383566e+00 -4.58288946e+00
 -7.03996250e+00 -3.12657831e+00 -5.35230990e+00 -3.17218528e+00
 -2.88090237e+00 -1.39986853e+00 -1.80024358e+00  1.95816335e+00
 -4.78036804e+00  1.38702232e+00 -1.59270193e+00  4.74624072e-02]",9,FALSE,,,,
4,6925,..\.data\UrbanSound8K\audio\fold7\50629-4-4-9.wav,50629-4-4-9.wav,50629,84.13522,88.13522,1,7,4,drilling,"[-1.02241494e+02  7.73473663e+01  5.34686041e+01  2.94833768e+01
 -1.16965955e+01 -9.01462927e+00  1.44549445e+01 -9.09283027e+00
 -1.00614253e+01  1.85533841e+01 -3.18605095e+01  2.11736311e+01
 -5.23834458e+00 -1.19227880e-01  4.52143193e+00 -6.98700966e+00
 -1.50814365e-02 -6.55417049e+00  7.04687397e+00 -4.98963593e+00
  6.88463905e+00 -9.58768949e+00  5.52808609e+00 -8.85189824e+00
  1.27222699e+00 -5.76413458e+00 -1.07131900e-03 -6.56144740e+00
 -4.96480861e+00 -1.38886252e+00 -3.22367809e+00  6.56426360e-01
 -5.14157675e+00 -1.06034062e+00 -2.77750093e+00  5.34517067e+00
  4.22346552e+00  4.53613981e+00  4.36200353e+00 -1.04158433e-01]",7,FALSE,,,,
4,2999,..\.data\UrbanSound8K\audio\fold3\185801-4-0-1.wav,185801-4-0-1.wav,185801,0.588953,4.588953,2,3,4,drilling,"[-38.41333073  -1.67657911  -6.23566132  25.00929115  -0.44303389
  -5.41782533   9.64232106  -3.10478523   1.48599721   5.04496224
  -4.1542705   -1.15071955  -0.30352849  -1.38614134   0.97365908
   3.00236945   0.82910326   5.02764068   4.4246215    2.44883715
  -1.40348772   2.64378523  -0.96887358   1.16043922  -4.67008939
  -1.37527047   1.04323121  -0.41222658  -4.88673229   0.81359997
  -0.4506037   -0.66894546   5.95504354   2.4586831   -1.14294512
   5.99093781   1.94214804   3.69703787  -0.40262957   4.49779184]",4,TRUE,,,,
4,2602,..\.data\UrbanSound8K\audio\fold3\103199-4-0-5.wav,103199-4-0-5.wav,103199,2.5,6.5,1,3,4,drilling,"[-31.68467813  85.98217933 -87.37751921  -0.40789316 -18.42558871
 -10.81381493 -20.97729794  -6.17917757 -18.96858204  -7.96100442
 -19.95919483  -8.0831152  -11.99526377  -7.08773487 -13.53567143
   6.34003333  -7.45697912   4.03150279  -3.52724862   2.80977935
   1.20094337   1.94562954  -4.31331186   4.46711613  -6.51204482
   6.01426963  -3.00894372  10.433943    -2.80103235   4.07510992
   3.81040815   3.87663503  -1.48078733   3.501669    -3.8761812
   0.28553353   0.86758954  -3.78835181  -2.78431092  -1.25844136]",4,TRUE,,,,
4,5030,..\.data\UrbanSound8K\audio\fold5\180128-4-4-0.wav,180128-4-4-0.wav,180128,25.260793,29.260793,1,5,4,drilling,"[-1.21298426e+02  8.22573374e+01 -1.47914188e+01  3.09185745e+01
 -9.75877408e+00 -9.23757873e-01  9.45860272e+00 -9.32242280e+00
 -4.57164199e+00 -4.25277148e+00 -4.92951712e+00 -7.33439174e+00
 -2.19564892e+00 -7.79825775e-01 -6.86503110e+00  4.45759306e+00
  4.91088117e-01 -1.95033536e+00 -8.54606512e+00  7.20227898e-01
 -1.56855387e-01  9.77551089e-01 -5.80446829e+00  4.15023072e+00
 -6.47556246e+00 -6.69091569e-01 -5.47467358e+00  2.13343494e+00
 -4.33327281e+00  1.68149507e+00  9.23285483e-01  1.30991393e+00
 -1.85975938e+00  8.44957477e+00 -6.36197477e+00  5.49081144e-01
  2.78812430e-02  5.79016167e+00 -1.34211896e+00  3.38151672e-01]",9,FALSE,,,,
4,961,..\.data\UrbanSound8K\audio\fold10\118278-4-0-5.wav,118278-4-0-5.wav,118278,2.5,6.5,2,10,4,drilling,"[-2.94995641e+02  1.02162185e+02 -2.01406820e+01  7.85454627e+00
  2.79648772e-01  2.23735272e+01 -4.47613093e+00  1.96907317e+01
 -2.10073572e+00  2.43234494e+01 -8.35648752e+00  1.60118533e+01
 -1.19315125e+01  5.15885122e+00 -4.71142992e+00  4.05132188e+00
 -6.10803468e+00  2.55208703e+00 -9.85350789e-01 -6.04191207e-01
 -6.77267223e-01  3.24270515e+00 -1.81160645e-01  5.27307184e+00
 -9.94314913e-01  5.00406350e+00  1.55430716e+00  3.23632806e+00
 -2.11788068e+00  4.83798980e+00 -2.47003308e+00  2.03102412e+00
  2.73122634e+00  3.78368281e+00  2.67942355e-01  3.96065797e+00
 -2.60261197e+00  4.55706696e-01 -3.47454464e+00  4.34819117e+00]",4,TRUE,,,,
4,3000,..\.data\UrbanSound8K\audio\fold3\185801-4-0-2.wav,185801-4-0-2.wav,185801,1.088953,5.088953,2,3,4,drilling,"[-40.82495988 -12.11129192  -8.24007802  27.03362532   1.23430474
  -7.19887311  11.08042704  -6.11722237   2.84622827   4.00077978
  -2.28195404   0.72613909  -0.84202291  -1.11602079   0.82346757
   2.65414985  -0.20213989   5.17232808   6.59456247   1.85044279
  -2.5997801    2.76814622   0.56230946  -0.27511285  -4.30774735
   1.80108252   2.20381035  -1.08517027  -5.83725209  -1.17654077
  -0.31620732  -1.67529013   5.3598472    1.76597687  -3.1447704
   5.13916801   0.81157801   2.33748426  -1.13885356   3.15122963]",4,TRUE,,,,
4,5765,..\.data\UrbanSound8K\audio\fold6\167701-4-3-0.wav,167701-4-3-0.wav,167701,8.541365,9.798536,1,6,4,drilling,"[-1.54939338e+02  1.27038045e+02 -4.30462776e+01 -1.67350099e+01
 -3.33456855e+00 -2.15423858e+01 -9.71470746e+00 -1.54873747e+01
 -1.43430490e+01 -5.21261726e+00 -3.18220718e+00  1.52086266e+00
  6.41737187e+00  3.22249136e+00 -1.21221138e+00  4.04713929e+00
 -2.25335468e+00  6.79489084e-01 -2.97547733e-01  5.76711656e+00
 -2.89655942e+00  4.21235569e+00 -2.28036124e+00 -1.55263829e+00
 -7.18577490e+00 -9.28158934e-01 -7.65610264e+00 -4.61562406e+00
 -7.06026383e+00 -7.66142909e-01 -2.24864969e+00 -1.12688112e+00
 -5.64903263e+00 -1.72222136e+00 -4.48772823e+00  1.09021445e+00
 -5.56296769e-01 -5.99618875e-02 -5.17577017e+00 -4.54031323e+00]",4,TRUE,,,,
4,8318,..\.data\UrbanSound8K\audio\fold9\180029-4-5-0.wav,180029-4-5-0.wav,180029,17.742484,20.228475,1,9,4,drilling,"[-183.04408005  121.32970345  -32.93151144   14.70923806  -10.29924379
   -9.81183503   -3.05025502   10.3421597    -0.90660821  -10.24756663
   -6.82347112    2.94954859   -4.81280803   -2.3624839    -8.12853955
   -0.5354586   -14.55004909   -6.97037951  -17.29769508   -8.3123041
  -11.0232168    -5.38795906  -13.33297023   -5.18961647   -2.36422855
    1.32028097   -2.62285879    6.65189246   -7.50056454   -4.12560463
   -7.59947107   -2.09000715   -7.56205021   -1.19376539   -5.12483957
   -0.70266753   -5.85730223    6.56801847   -1.54587943   -0.8443145 ]",7,FALSE,,,,
4,2616,..\.data\UrbanSound8K\audio\fold3\103199-4-2-9.wav,103199-4-2-9.wav,103199,22.117205,26.117205,1,3,4,drilling,"[ -55.09261403   13.39800024 -121.31859106    3.04884965   -9.88500198
    5.07540713   -4.63739934   14.82095533   -3.68774396    8.13258341
   -3.71210292   13.03672606    0.59427829    7.52575399   -3.29668268
   12.53015144   -2.6386913     8.57020812   -2.68610894    3.21000117
   -1.23566892    2.24323977   -2.51276561    2.9570129    -4.37488904
    2.12186369   -5.68050454    3.42314122   -6.33733191    4.22120772
    0.56303457    4.75488331   -3.49505848    5.60389158    1.50804068
    1.77565798   -0.66411006    0.9075681    -3.17485039    3.49399865]",4,TRUE,,,,
4,5269,..\.data\UrbanSound8K\audio\fold5\71171-4-0-1.wav,71171-4-0-1.wav,71171,1.313427,5.313427,1,5,4,drilling,"[-1.20446773e+02  1.14517052e+02 -4.48480967e+01 -2.04423323e+01
 -4.72367028e+00  6.98038995e+00 -7.99264004e+00 -7.26889735e+00
 -4.74802852e+00 -5.68851357e+00 -5.87538157e+00 -8.01198943e-02
 -6.58968132e+00  5.29660822e+00  2.11805142e+00  5.33067922e+00
 -2.17683263e+00  3.00325733e+00 -4.66361249e+00  3.22677738e+00
 -4.38821973e+00  3.05107325e+00 -4.21527718e+00  5.68127752e-01
 -1.09772844e+00  1.75326723e+00 -2.47390215e+00  2.68091872e+00
 -4.61343677e+00  1.35939418e+00 -6.81956755e+00  2.36168914e-01
 -2.01761860e+00  3.92434192e+00 -1.51571945e+00  5.23361808e+00
 -9.61957495e-01  4.19131669e+00 -2.65556700e+00  2.44990932e+00]",8,FALSE,,,,
4,5752,..\.data\UrbanSound8K\audio\fold6\166931-4-2-7.wav,166931-4-2-7.wav,166931,40.918008,44.918008,1,6,4,drilling,"[ 8.47499076e+00  4.46835479e+01 -5.16320500e+01 -9.71845042e-01
 -1.74653603e+01 -3.11064096e+00  1.31733808e+00 -2.65377936e-01
 -6.17458979e+00  5.94878123e+00 -9.23376720e+00  1.86740521e+00
 -3.80905446e+00 -4.76851265e+00 -8.06953583e+00 -2.83146450e-02
 -1.04887151e+01  1.30137086e+00  6.33628712e-01 -1.56816747e+00
 -7.07060915e-01  4.54203034e+00 -6.88337065e+00  1.48134078e+00
 -5.08455348e+00  1.35704236e+00 -1.22324309e-01  4.55218135e+00
 -3.16373858e+00  3.91137799e+00  1.07968708e-01 -5.13284958e-01
 -8.28980684e-01  1.40703871e+00 -3.74931460e+00  4.96973849e+00
 -4.74373009e+00 -7.57715401e-01 -5.10117834e-01  1.56298507e+00]",4,TRUE,,,,
4,685,..\.data\UrbanSound8K\audio\fold1\46669-4-0-37.wav,46669-4-0-37.wav,46669,18.5,22.5,1,1,4,drilling,"[-2.60988950e+02  6.21062480e+00  4.58550451e+01  4.98931684e+01
 -1.34749829e+01  1.70214503e+01 -1.95965136e+01  5.29368019e+00
 -4.70219673e+00 -6.34192071e+00  6.68421066e+00 -2.16924666e+00
 -6.09397198e+00  2.25945820e+00 -1.03090630e+01  1.11042973e+01
 -1.07223308e+01  7.56368533e+00 -6.73910753e+00  1.43241681e+00
 -2.09965650e+00 -3.79189488e+00  2.31450737e+00 -4.81069393e+00
  2.60419420e+00 -3.05680133e+00 -3.07280423e+00  1.42465978e+00
 -5.86036513e+00  6.22090451e+00 -4.34670337e+00  2.62497329e+00
 -1.82893190e+00  1.90045339e-01  2.10733260e+00  4.19348065e-01
 -3.15478726e-01  1.20227716e+00 -1.58979378e+00  7.01654286e-01]",4,TRUE,,,,
4,6998,..\.data\UrbanSound8K\audio\fold7\71529-4-1-0.wav,71529-4-1-0.wav,71529,9.554708,13.554708,1,7,4,drilling,"[-3.49264731e+02  6.65796129e+01 -2.28214895e+01  2.82685168e+01
 -1.04354971e+01  1.20293408e+01  3.23071079e+00  9.92156487e+00
  3.87338644e+00  4.89832634e+00 -1.39713683e+00 -2.80505153e+00
 -1.16460703e+01  1.35586515e+01 -2.80900685e+00  3.35925440e+00
 -6.66170886e+00  1.59860895e+00 -7.11469083e+00  3.80387422e+00
 -1.38658438e+00  6.72433804e+00 -2.79902359e+00  5.44182620e+00
 -8.37667976e+00  4.69152959e+00  2.46574183e+00  5.12285141e+00
 -7.43069266e-01 -1.76910050e-01 -1.56676235e+00  4.29352857e-01
 -2.58204091e+00  7.61964314e+00 -2.19911598e+00  3.25858175e+00
 -2.87504363e+00  3.89393424e+00 -6.97984909e-01  1.07604380e-01]",8,FALSE,,,,
4,5009,..\.data\UrbanSound8K\audio\fold5\180125-4-1-8.wav,180125-4-1-8.wav,180125,44.848486,48.848486,1,5,4,drilling,"[-50.48922375  93.54263912 -13.76735164  22.76145226 -34.97831954
   8.44245127  -2.68122801   0.42279458   3.71974307  -4.64637495
  -7.15997757  -1.36518246  -1.57112183   2.57600019  -0.12485667
   1.69043409  -4.40583654  -4.75237671  -5.05618669  -0.67208118
  -5.53516283  -0.43530939  -4.54974746   1.39796087  -0.92154732
   5.13146799  -0.99273046   7.37565272  -3.94831255   2.82999691
   2.27072517   5.04535296  -2.5658575    2.78364383  -1.48269857
   2.86140557  -7.44649255  -3.97852345  -5.61979167  -1.89148038]",9,FALSE,,,,
4,1594,..\.data\UrbanSound8K\audio\fold10\74922-4-0-5.wav,74922-4-0-5.wav,74922,2.5,6.5,1,10,4,drilling,"[-247.99260155   38.35407752  -41.64993528    3.04753457  -13.73557297
   -0.88256475   -5.75157829   -4.31001963   -0.96778061    6.71916585
    1.69327528    4.56628377   -4.77939454    5.59193776   -3.76140848
   12.79516375   -1.63829771    7.50477342   -1.03582261    7.76726061
   -4.02579361    1.18063112   -1.04218408    5.31081804    1.60027362
    5.86250286   -3.72782482   -1.2943066    -2.51113665    0.2560369
   -4.18192015    6.55567854   -4.02801169    2.02372602   -3.24970607
    1.49458416   -5.35049864    2.51931214   -1.15263622    1.27359614]",4,TRUE,,,,
4,7440,..\.data\UrbanSound8K\audio\fold8\167702-4-9-0.wav,167702-4-9-0.wav,167702,60.115029,63.048352,1,8,4,drilling,"[-1.33199357e+02  8.01059956e+01 -6.14716652e+01 -2.20201732e+01
 -2.94093411e+01 -6.46935751e+00 -9.08223233e+00 -1.35077408e+01
 -3.61242392e-01 -1.65204509e+00 -7.79361378e+00 -8.25093187e+00
 -4.44300695e+00  3.12217311e+00  7.02003379e-01  7.58059817e+00
 -6.09412332e+00  2.60384861e+00 -7.93382942e+00 -5.68338985e+00
 -9.51767299e+00 -4.45231389e+00 -7.85416539e+00 -5.80563556e+00
 -1.17832883e+01 -7.18001797e+00 -7.10423662e+00  2.09628606e+00
 -9.13443974e+00 -5.76756670e+00 -5.80119090e+00  1.89800864e+00
 -2.60374812e+00 -3.78095473e-01  3.44629487e-01  3.07307602e+00
 -3.19428262e+00  1.29240958e+00 -1.52304700e+00  7.03573189e-02]",4,TRUE,,,,
