path,slice_file_name,fsID,start,end,salience,fold,classID,class,mfccs
data\UrbanSound8K\audio\fold9\174282-6-1-0.wav,174282-6-1-0.wav,174282,2.588937,5.210563,1,9,6,gun_shot,"[-3.06138847e+02  1.47890260e+02 -2.62177581e+01 -1.49507783e+01
 -1.05853108e+01 -4.89032703e+00 -1.25993380e+01 -1.19785553e+01
 -6.63418959e+00 -5.07384767e+00 -7.19791882e+00 -3.97235614e+00
 -1.22440678e+00  4.58073231e-01  2.17168682e+00  4.37823338e+00
  2.45709154e+00  1.65880295e+00  1.17328316e+00  8.66261943e-01
  5.29535772e-01  4.71562736e-01  1.07786186e+00  1.02754461e+00
 -6.98145762e-01 -1.76572647e-01 -2.33017251e-01 -7.42830130e-01
 -1.16295864e+00 -1.06830287e+00 -1.32007460e+00 -1.17738662e+00
 -5.11367855e-01  8.43273557e-02  5.81678521e-03 -2.36594795e-01
  5.45698954e-02 -9.67308275e-01 -8.10512495e-01 -5.05941889e-01]"
data\UrbanSound8K\audio\fold5\77247-6-0-0.wav,77247-6-0-0.wav,77247,2.8020080000000003,3.454014,1,5,6,gun_shot,"[-2.46583444e+02  9.33482948e+01 -3.32844175e+01  3.01543874e+01
  1.00052391e+01  1.03521355e+01  1.30820183e+01  9.06839890e+00
  6.05847164e+00  1.04164743e+01  3.46302279e+00  1.80358275e+00
 -1.75950850e+00  9.11641627e-01  7.28840752e-01 -5.96498602e-01
  1.24699464e+00 -1.49569493e+00  1.80728977e-01  1.28699306e+00
 -3.30515839e+00  1.49457864e+00  1.21519207e+00  2.32012626e+00
  1.14275466e+00  6.97901428e-01  4.04109057e-01  8.23169054e-01
  1.98059574e-01  1.73883297e+00  3.27493418e-01 -3.09954850e-01
  3.74713924e-01  1.10012536e+00  2.37744908e+00  1.78542700e+00
  1.48616742e+00  1.64764123e+00  1.41088795e+00  1.77666795e+00]"
data\UrbanSound8K\audio\fold5\159701-6-3-0.wav,159701-6-3-0.wav,159701,5.582329,7.3363179999999995,1,5,6,gun_shot,"[-325.66847058   93.63816936   -3.16733453    3.47552672  -13.66492153
  -14.74633671   -3.73022005    7.88041875   10.02815844    6.81915258
    7.53965853    8.50463874    6.95075539    5.87336276    5.35048879
    5.69608461    6.65538239    4.39764261    4.14755206    5.18264414
    4.32915082    3.70635098    4.54961556    5.0810185     3.33864223
    3.57599388    4.60506257    4.13624656    2.81213779    3.46617088
    3.37310701    2.87573875    3.30880517    2.42045687    2.06039819
    2.88371587    2.44120492    2.20793866    2.8935879     2.37081078]"
data\UrbanSound8K\audio\fold1\46656-6-2-0.wav,46656-6-2-0.wav,46656,5.549691999999999,7.046871,1,1,6,gun_shot,"[-2.09683813e+02  1.84251185e+02 -1.57977021e+02  2.66450538e+01
  8.78179611e+00 -2.53823353e+01  2.22336373e+01 -2.67581638e+01
 -1.69207979e+00  7.95531010e+00 -1.80706723e+01  3.98614073e+00
 -8.54601422e+00 -3.75242339e+00  6.73643563e+00 -8.47779775e+00
  3.96863148e+00  1.29244168e+00 -2.58448130e+00  4.18353625e+00
 -4.69679018e+00  1.37371452e+00  9.65885505e-01 -3.34850484e+00
  3.88691488e+00 -1.93393182e+00 -5.71683389e-02  3.42866401e+00
 -2.44631554e+00  9.42026650e-01  8.19115441e-01 -7.26554025e-01
  2.03128330e-01 -1.00281257e+00  1.37361305e+00 -4.19232493e-01
 -4.35878664e-01  1.69128397e+00 -4.72261464e-01  3.33981818e-01]"
data\UrbanSound8K\audio\fold8\131571-6-0-0.wav,131571-6-0-0.wav,131571,0.128306,2.031517,1,8,6,gun_shot,"[-3.83714660e+02  9.84925968e+01 -2.37735551e+01  1.66447013e+01
  2.50334584e+01  1.31252515e+01  9.80951550e+00  1.15555599e+01
  6.02117199e+00  3.98136226e+00  4.27080264e+00  2.00565859e+00
  1.64751523e+00 -1.87550046e-01 -1.10387122e+00 -8.60869337e-01
 -5.46471730e-01 -8.72620777e-01 -1.49515033e+00 -1.12727685e+00
 -2.93203700e+00 -3.29161523e+00 -2.46305522e+00 -2.36313138e+00
 -2.22800920e+00 -1.54481246e+00 -1.78380593e+00 -2.82799562e+00
 -2.16983898e+00 -1.79569461e+00 -1.83270972e+00 -1.92984996e+00
 -1.45906059e+00 -1.20244657e+00 -1.26998266e+00 -1.78630582e+00
 -1.85271450e+00 -1.24156139e+00 -6.25381153e-01 -1.44450938e-01]"
data\UrbanSound8K\audio\fold8\162433-6-0-0.wav,162433-6-0-0.wav,162433,0.027122000000000004,0.6726270000000001,1,8,6,gun_shot,"[-396.03507652   71.70548784   -0.436523      4.46954956    2.8316229
    2.50433809    4.22465952    2.70633082    1.84358569    1.49496711
    2.16083541    2.37823511    1.68986484    2.24913725    1.46492609
    1.21168034    1.52533115    2.26385023    2.66205088    3.00696682
    4.64597159    4.38119175    2.47059737    2.5995566     3.72134669
    3.68597059    3.4806289     3.94762442    4.36667999    3.92174963
    3.39001517    3.48115948    3.59829488    3.58703411    2.92709132
    2.57455113    2.56870852    2.74468202    2.71620493    2.80085214]"
data\UrbanSound8K\audio\fold6\159702-6-5-0.wav,159702-6-5-0.wav,159702,3.003087,3.6218839999999997,1,6,6,gun_shot,"[-174.58148098  123.66294822  -57.39061161   19.17796981  -11.17097875
  -17.65893765   -7.31200573    0.44479054   10.34765074    0.69220811
    2.28888958    9.70409562    4.40581395    3.85982193    7.78288726
    4.74771092    5.33651904    4.79772895    4.96972225    7.7742016
    5.58431591    2.58369611    6.01814506    5.55960477    3.87582494
    3.97872322    5.46465766    5.32608435    3.07166838    4.04252078
    1.7615157     3.26878864    4.82186782    4.19846939    4.58172333
    3.44657739    2.51854031    3.54833215    3.61929684    2.906989  ]"
data\UrbanSound8K\audio\fold6\159702-6-2-0.wav,159702-6-2-0.wav,159702,1.174665,1.76899,1,6,6,gun_shot,"[-1.89333985e+02  1.49631914e+02 -7.05124845e+01  3.27526593e+01
 -2.46640254e+01 -2.24686619e+01 -5.02467757e+00  3.82375666e+00
  8.43098505e+00  5.45531852e-01  7.64349082e-02  5.85349103e+00
  4.94151838e+00  5.55568108e+00  2.88600642e+00  1.78714746e+00
  9.37857188e+00  3.51867918e+00  6.28502813e+00  4.92411094e+00
  3.82827301e+00  5.68922000e+00  2.60905943e+00  3.71868358e+00
  2.19367682e+00  2.30739347e+00  4.78346723e+00  5.21890216e+00
  1.42333790e+00  9.59679603e-01  1.64490735e+00  2.90346982e+00
  3.59889927e+00  3.22877003e+00  1.84554822e+00  1.80332125e+00
  2.42573138e+00  1.65856939e+00  2.12252251e+00  2.42451948e+00]"
data\UrbanSound8K\audio\fold1\197318-6-12-0.wav,197318-6-12-0.wav,197318,37.549023,38.879303,1,1,6,gun_shot,"[-629.12572399   60.68374237    5.81123276   -1.62491129  -13.72771896
   -7.54750378   -4.29450353   -1.88745608    2.25302092    8.28053137
    8.88870754    6.89258362    5.51967507    6.15052012    9.96621894
   11.31619253    8.07504914    6.72709127    6.98580249    7.39725207
    7.44785602    6.20722195    5.32538888    5.94600615    6.48281754
    6.31196374    6.51423669    6.44791407    5.08342509    5.33994569
    5.55104448    5.32361933    5.06459319    4.93628917    4.62177763
    4.64821485    4.89136532    5.03312183    4.4117074     3.87081667]"
data\UrbanSound8K\audio\fold2\174293-6-1-0.wav,174293-6-1-0.wav,174293,4.387686,6.713798,1,2,6,gun_shot,"[-511.40521805   36.42399201   -1.9894802     2.21550791    5.93924925
    7.0894274     3.98424831    3.65410655    3.87551301    2.68432814
    2.19450709    2.53574619    1.88810305    1.79548875    2.17434782
    3.34793211    2.34616029    1.43826108    1.60937218    1.63495502
    2.02568865    2.3480709     1.67893715    1.5851117     1.58050153
    1.74159737    1.79807491    1.66252968    1.29600112    1.21271096
    1.21387476    1.5477923     1.88327296    2.06708401    1.75277674
    1.61046014    1.60427971    1.85982573    2.04742587    1.79236445]"
data\UrbanSound8K\audio\fold5\162432-6-10-0.wav,162432-6-10-0.wav,162432,23.907591,24.903071,1,5,6,gun_shot,"[-428.91037357   45.02235251    0.443438      3.30657594    2.03330221
    1.3670637     2.85079494    2.59750734    2.05173029    2.01912497
    2.23986639    1.84534292    1.42996004    1.8151169     1.77621566
    1.74591558    1.40564191    1.67770629    2.24220493    2.38076386
    2.41408172    2.85445977    2.86076785    2.54838161    2.7211948
    2.62475878    2.52005795    2.9584879     3.05542357    2.73488471
    2.54764935    2.69175791    2.91459257    2.75160734    2.31674774
    1.98336529    2.05572405    2.47567018    2.29451435    2.19784213]"
data\UrbanSound8K\audio\fold6\158979-6-0-0.wav,158979-6-0-0.wav,158979,0.155453,2.512917,1,6,6,gun_shot,"[-4.50125630e+02  1.62493402e+02  2.26396198e+01 -5.19119791e+00
  1.10056880e+01  1.46733013e+01  8.98803021e+00  3.59089270e+00
  5.33756207e+00  4.56368263e+00  6.13565091e-01 -1.77098818e+00
 -2.76834173e+00 -2.46246330e+00 -3.09338449e+00 -2.93684362e+00
 -2.10035623e+00 -2.63547479e+00 -2.31615534e+00 -2.79254005e-01
  1.81560397e+00  1.97346957e+00  1.44469520e+00  1.35185284e+00
 -2.95751293e-01 -1.71699914e+00 -1.17977750e+00 -5.61610102e-01
 -2.95091964e-01 -3.73912013e-01 -6.14641368e-01 -6.88896091e-01
 -9.94768143e-01 -6.27092072e-01 -6.23648531e-02 -6.93178781e-01
 -1.08359630e+00 -4.44005814e-01  1.15368895e-01  2.85122943e-01]"
data\UrbanSound8K\audio\fold5\162432-6-8-0.wav,162432-6-8-0.wav,162432,21.338608999999998,22.41437,1,5,6,gun_shot,"[-471.85901879   48.95488189    1.00202441    5.31171635    4.31056769
    3.67760405    4.93737938    4.24444896    3.69547749    3.75346285
    4.15502554    3.60030858    3.05655636    3.3937798     3.29971208
    3.71630674    3.4358403     3.32614856    4.11619187    4.27908665
    4.61328752    4.73133843    4.59927644    4.46445126    4.25800374
    4.07337087    4.11107619    4.05195623    4.14583291    4.19292731
    3.94257624    3.9344303     4.11412819    3.90745684    3.57911427
    3.54048758    3.39867861    3.03449813    2.68486615    2.84795592]"
data\UrbanSound8K\audio\fold1\7061-6-0-0.wav,7061-6-0-0.wav,7061,0.978088,3.231723,1,1,6,gun_shot,"[-1.96282000e+02  4.43296638e+01 -6.08471388e+01  1.69285378e-01
 -2.74430830e+01  1.58373329e+01 -1.13360211e+01  7.03123930e+00
 -4.62097186e+00  1.56224895e+01  7.53066864e+00  1.91890171e+01
  1.68480631e+01  1.84332102e+01  2.12483478e+00  1.89731196e+00
 -2.30667451e+00  1.92420604e+00  5.46090163e+00  9.43572182e+00
 -2.80019989e+00 -5.27906739e+00 -5.38042538e+00  2.01652578e+00
  1.30922298e+00 -1.68564860e+00 -4.26475415e+00  3.66961339e+00
  4.98159277e+00  7.89283830e-01 -5.76279985e+00 -1.38667450e+00
  4.50374318e+00  4.65822583e+00 -1.98166375e+00  6.41827719e-01
  2.87662127e+00 -4.99849751e-02 -3.32451663e+00  2.70500604e+00]"
data\UrbanSound8K\audio\fold7\159705-6-0-0.wav,159705-6-0-0.wav,159705,0.071101,1.387787,1,7,6,gun_shot,"[-240.49673097  133.64885764  -19.41716248    1.58608713   -5.53684029
   -5.57118006   -3.82037582   -1.27349675    3.3145219     5.93881954
    7.82421303    6.51419757    2.52785567    0.78726158    2.44894261
    4.54257846    8.84033799    8.87003608    6.21480511    4.93476604
    3.29040408    4.30799643    3.80117601    2.77043485    1.45462278
    1.64268663    1.411967      1.08692837    0.26129699    2.13252319
    3.38132746    2.29056455    0.69933015    1.62360604    2.5023538
    3.31584572    2.6939126     3.01009103    3.61582197    2.50481248]"
data\UrbanSound8K\audio\fold7\135527-6-14-1.wav,135527-6-14-1.wav,135527,48.906976,52.906976,2,7,6,gun_shot,"[-8.62131912e+01  1.84825351e+02 -4.66525653e+01  1.55483142e+01
 -2.13246690e+01  5.77790593e+00 -1.76125884e+01  3.79530015e+00
 -1.17133839e+01  9.06514117e-01 -8.40305627e+00 -3.88153793e+00
 -3.48043465e+00 -3.53692083e+00  6.09661730e-02 -3.11031069e+00
  1.32052877e+00 -4.46137740e+00  4.17141586e+00 -3.18678477e+00
  3.38333915e+00 -1.76748457e+00  3.03370070e+00 -1.52148740e+00
  2.56433178e-01 -1.24582453e+00 -1.55739080e+00  3.85414999e-01
 -2.09184906e+00  1.95965526e+00 -1.58622834e+00  2.79259042e+00
 -2.06063424e+00  1.18813039e+00 -1.86059506e+00  1.56880595e+00
 -3.29670554e-01  3.69356178e-01 -1.88393319e-01 -4.28100924e-01]"
data\UrbanSound8K\audio\fold5\159701-6-4-0.wav,159701-6-4-0.wav,159701,7.3363179999999995,9.650942,1,5,6,gun_shot,"[-358.37288995   75.92502531    6.51195661    9.17651147   -1.41731577
   -4.97226667   -0.51611423    6.16839256    9.81906265    8.2943665
    7.39885745    7.47770683    5.45785336    4.98703412    5.00928361
    4.27314307    4.37145952    3.77539859    3.87052199    4.42962599
    3.2327631     3.42932957    4.04967134    4.14985459    3.09277601
    2.7323841     3.31545422    3.22857418    2.53372008    2.63739125
    2.46540977    2.7929032     2.83808093    2.9706642     2.83479912
    2.66473093    2.55150164    2.79283384    3.04842544    3.11386918]"
data\UrbanSound8K\audio\fold1\197318-6-5-0.wav,197318-6-5-0.wav,197318,13.70439,15.411163,1,1,6,gun_shot,"[-6.00710499e+02  3.52719350e+01  6.71824266e+00  2.60095484e+00
 -3.80203247e+00 -1.07682555e+00  1.59899859e-01  1.53914197e+00
  4.56956058e+00  8.01033169e+00  7.80640009e+00  7.01962963e+00
  5.81473309e+00  5.70493193e+00  7.78449152e+00  8.72552660e+00
  7.60097814e+00  6.82322833e+00  6.65015009e+00  6.64216412e+00
  6.53958539e+00  5.80568551e+00  5.52284146e+00  5.89735090e+00
  6.10416597e+00  5.64308942e+00  5.73406493e+00  5.74054896e+00
  5.33002847e+00  5.34695319e+00  5.38366238e+00  5.37342783e+00
  5.07925443e+00  4.72760632e+00  4.80386387e+00  4.63262898e+00
  4.42233817e+00  4.29643984e+00  4.18744629e+00  4.49205999e+00]"
data\UrbanSound8K\audio\fold8\145612-6-0-0.wav,145612-6-0-0.wav,145612,1.620559,2.595642,2,8,6,gun_shot,"[-1.81507876e+02  2.61875041e+02 -4.11191172e+01 -7.48966024e+00
  1.07586470e+01 -2.44531032e+01 -5.43952283e+00 -8.08136019e+00
 -6.43954860e+00  6.38771561e+00 -9.33400031e+00 -1.13583620e+01
 -1.23426108e+00 -5.26488279e+00 -6.07776146e+00 -1.88381990e+00
 -1.87003381e+00 -4.85869969e+00 -3.51881179e+00  6.92180067e-01
 -2.82020586e+00 -2.34728464e+00  3.16277320e+00 -5.53923233e-01
 -1.36333860e+00  2.43368003e+00 -4.81257444e-01 -1.43039812e+00
  1.51813400e-01 -1.82198051e+00 -4.83509973e-01  6.19897091e-01
 -1.84050721e+00 -2.13477360e-01 -4.09862441e-03 -1.75194280e+00
  7.56261480e-01  7.96379250e-01 -5.40583134e-01  2.54504635e-01]"
data\UrbanSound8K\audio\fold3\78776-6-0-0.wav,78776-6-0-0.wav,78776,0.094899,2.613121,1,3,6,gun_shot,"[-303.42519076  173.09560489   13.08652704  -10.19176129   -7.51275551
   -0.98275183  -10.31205228    1.57470991   -2.93241101    3.72950567
   -1.31881404   -4.41116694  -11.13954434  -12.23404788   -8.93391275
   -9.69154569   -8.5528003   -10.38165976   -8.88051177   -8.46030355
   -6.78097756   -7.77677118   -4.82908821   -3.15532471   -4.69541313
   -4.5688208    -2.63718387   -1.64946736   -2.11706754   -1.85279041
   -2.62164948   -3.16613718   -4.00488337   -2.4187222    -2.50552031
   -2.67083721   -2.52454784   -1.9183168    -2.01341366   -0.92274941]"
data\UrbanSound8K\audio\fold6\135544-6-12-0.wav,135544-6-12-0.wav,135544,36.025343,37.078392,1,6,6,gun_shot,"[-105.69134511  221.072944    -68.57631476   13.91619768  -25.96143226
    0.47519137   -9.87689254   -7.78548349   -6.37199411  -11.09842536
   -7.20779054   -6.36432409   -4.82421914   -6.04307793   -3.87571529
   -3.6494213    -3.60702723   -4.85507184   -0.44801721   -3.9096731
   -0.79433426   -0.91075334    0.42779608   -0.78485953   -2.05175916
   -1.87563999   -2.77347617   -2.01652827   -1.42960268   -0.89748748
   -1.59161328    0.31189204   -0.91410582    0.61635781   -1.97436141
   -0.95917446   -1.55556692   -0.67339172   -0.29111739   -0.95072637]"
data\UrbanSound8K\audio\fold4\24632-6-1-0.wav,24632-6-1-0.wav,24632,29.012176,29.292025,2,4,6,gun_shot,"[-3.89385248e+02  1.39259855e+02 -2.96256486e+00  4.11732066e+01
  8.97443957e-01 -2.18600142e+01  7.92361856e+00 -1.74893163e+00
 -1.77487303e+01 -5.91607285e-01 -9.52051436e+00 -1.03841021e+01
 -1.10823597e+00 -6.65020324e+00 -5.48838233e+00  1.64205298e+00
  7.26955092e-01  8.19663614e-01 -8.33298780e-01 -6.30732235e-01
  1.65940733e-01 -2.46381544e+00 -7.21238446e+00 -5.35218582e+00
 -5.98891042e-01 -2.32437953e+00 -5.51907735e+00 -2.14630851e+00
 -1.20286042e+00 -2.72633481e+00 -4.13597308e+00 -1.80319063e+00
 -2.80751754e+00 -2.08483011e+00 -3.94158466e-01 -1.09513138e+00
 -3.03271875e+00 -1.06636600e+00 -4.58600514e-01 -1.69666609e+00]"
data\UrbanSound8K\audio\fold9\25038-6-1-0.wav,25038-6-1-0.wav,25038,1.754709,3.1506119999999997,1,9,6,gun_shot,"[-3.03706670e+02  1.76280412e+02 -5.31641024e+01  3.21629812e+00
 -1.69569246e+01 -1.49509934e+01  1.40093354e+00 -1.00802000e+01
 -4.25539069e+00 -3.16125645e+00 -1.01125997e+01 -4.77283284e+00
 -1.87696087e-01 -8.66390971e+00 -2.64735587e+00 -1.53656136e+00
 -9.00417354e+00 -5.15349406e+00 -2.51145028e+00 -4.80474881e+00
 -4.79365759e+00 -6.38223657e+00 -7.07196422e+00 -3.45948949e+00
 -3.35125465e+00 -4.71882346e+00 -3.80887418e+00 -4.33091335e+00
 -4.42307719e+00 -3.26474984e+00 -2.43625325e+00 -3.07668507e+00
 -4.96563460e+00 -3.62910477e+00 -7.79683278e-01 -2.17590033e+00
 -2.37608452e+00 -1.80078248e+00 -2.46689985e+00 -1.98225174e+00]"
data\UrbanSound8K\audio\fold10\157207-6-2-0.wav,157207-6-2-0.wav,157207,8.335201,9.504019,1,10,6,gun_shot,"[-4.03913596e+02  1.16794748e+02 -3.29365233e+01  3.21322715e-01
 -1.83094639e+00  1.11319492e+01  2.88125663e+00  2.04638186e+00
 -1.94750205e+00  4.68844442e+00  9.84709037e+00  1.02324162e+01
  8.90144701e+00  1.20716361e+01  1.25615743e+01  1.00032010e+01
  8.26642964e+00  9.29538382e+00  1.04073803e+01  1.11577823e+01
  8.01519297e+00  9.05436363e+00  7.46382618e+00  6.12575462e+00
  6.79979732e+00  6.13723340e+00  4.48641468e+00  4.49822921e+00
  2.85572704e+00  4.03061538e+00  4.06525555e+00  3.42536610e+00
  1.68988796e+00  2.56327892e+00  2.61627198e+00  3.14937123e+00
  1.92184220e+00  2.10747715e+00  1.58265679e+00  1.97537054e+00]"
data\UrbanSound8K\audio\fold1\76093-6-1-0.wav,76093-6-1-0.wav,76093,4.586976,5.222472,1,1,6,gun_shot,"[-3.53112547e+02  8.11706091e+01 -2.32086013e+01  3.43973779e-01
 -1.18174276e+01 -6.82638882e+00  1.81549357e+00  2.50566405e+00
  4.01752501e+00  7.39568957e+00  2.71087404e+00  6.14722216e-01
  7.59500604e-01  3.53044880e+00  2.23857711e+00  9.86935288e-01
  1.17956769e+00  2.07825889e+00  3.26771057e+00  2.20856439e+00
  5.08183697e-01  3.43216204e+00 -1.39946418e-01  2.58059640e+00
  2.08551284e+00  9.36752939e-01  2.16852003e+00  2.65438471e+00
  1.50318689e+00  1.35283459e+00  7.34350589e-01  2.00632734e+00
  3.24836075e+00  4.14164798e+00  3.62642953e+00  1.94342768e+00
  1.22425621e+00  1.99162818e+00  2.20225610e+00  1.19195894e+00]"
data\UrbanSound8K\audio\fold8\174285-6-0-0.wav,174285-6-0-0.wav,174285,0.0,2.558383,1,8,6,gun_shot,"[-325.12252246  174.35086454  -54.76015878  -29.80014379  -23.5819636
  -12.74212992  -22.23609335  -18.19262019  -11.57894875  -11.64194822
  -11.24926812  -11.05572091   -6.28351678   -4.42615427   -3.772888
   -0.92013543   -1.22396486   -1.91377664   -1.4935971    -2.04084256
   -2.79792458   -2.01691291   -1.35418371   -2.12489847   -3.21190723
   -2.93261576   -2.91066166   -2.51814317   -2.86115328   -3.1432259
   -2.78758587   -1.96525268   -1.70243686   -1.9618595    -1.44876948
   -1.17352194   -1.25521063   -1.31758346   -1.49185015   -1.24332957]"
data\UrbanSound8K\audio\fold3\135526-6-10-0.wav,135526-6-10-0.wav,135526,22.759683,25.371845999999998,1,3,6,gun_shot,"[-1.38540895e+02  2.31997036e+02 -5.29890854e+01  1.31477947e+01
 -1.28843222e+01  4.72513786e+00 -8.96943695e+00 -2.65233202e+00
 -2.40149039e+00 -4.75951094e+00  8.29539449e-02 -7.85089893e+00
  1.27806761e-01 -4.18327859e+00 -1.52762660e+00 -1.01418983e+00
 -3.00290181e+00 -3.36343095e+00 -9.86324269e-01 -1.35686317e+00
 -1.34995829e+00  1.01106877e+00 -1.21137547e+00 -1.99118385e+00
 -1.73231922e+00 -2.37046365e+00 -2.14359568e+00 -1.03773635e+00
 -7.02200987e-01 -3.85699232e-01  1.03498945e+00  8.67942693e-01
  5.15606595e-01  7.42361919e-01 -9.55011646e-01  3.96413101e-01
 -1.33679954e-01  3.56528069e-01 -3.65715171e-01 -5.46789239e-01]"
data\UrbanSound8K\audio\fold2\197320-6-3-0.wav,197320-6-3-0.wav,197320,7.290775999999999,9.805633,1,2,6,gun_shot,"[-5.14691365e+02  6.37281057e+01  2.42932550e+00 -6.89436753e+00
 -1.66079908e+01 -1.17673524e+01 -8.35024742e+00 -6.84522183e+00
 -1.85716109e+00  4.14727855e+00  5.13114985e+00  3.57652558e+00
  1.95765087e+00  1.34417716e+00  4.54872068e+00  6.41805070e+00
  4.62460436e+00  3.35438741e+00  3.07708764e+00  4.06635281e+00
  4.68396516e+00  3.84639972e+00  2.94472494e+00  3.23871049e+00
  3.21469006e+00  2.87667872e+00  2.48288931e+00  2.24620956e+00
  1.91561463e+00  1.98352694e+00  2.13598922e+00  2.59638727e+00
  2.37055536e+00  1.84295838e+00  1.30939872e+00  9.04766806e-01
  1.68032318e-01 -6.81456521e-02  7.23277171e-01  1.16196727e+00]"
data\UrbanSound8K\audio\fold3\162431-6-0-0.wav,162431-6-0-0.wav,162431,0.0,1.081659,1,3,6,gun_shot,"[-408.65397359   57.95468552   -2.87405617    5.78155787    6.29881437
    5.68553217    6.1485399     3.6922035     0.91543742    1.37124625
    2.22805446    2.59490123    2.38288523    2.54096484    2.07002751
    1.60845961    1.15339257    1.45737713    2.14859089    2.29514101
    2.85425196    3.47647102    2.68518056    1.53558395    1.56165486
    2.79390762    3.11934263    2.50607462    2.62344649    2.8735566
    2.28394453    2.08208799    2.191463      2.25475785    1.92702896
    1.35488699    1.40188586    1.66440158    1.32609635    1.35091133]"
data\UrbanSound8K\audio\fold7\135527-6-5-0.wav,135527-6-5-0.wav,135527,12.680921000000001,14.936660999999999,2,7,6,gun_shot,"[-1.16378624e+02  2.15661997e+02 -3.42602800e+01  8.93355366e+00
 -5.94055020e+00 -7.17718804e-01 -1.09793742e+01 -4.32848545e-01
 -7.22858279e+00 -5.48614164e-01 -4.98655973e+00 -5.46403003e+00
 -3.98846570e+00 -2.69462885e+00 -9.39863366e-01 -1.62615821e-01
 -5.68493751e-01 -4.83372345e+00  1.70332015e+00 -1.86685972e+00
  8.16161725e-01 -1.75294702e+00  8.86179399e-01 -1.07670158e+00
  1.16579390e+00 -1.34606733e-01 -1.69650798e+00 -1.20265735e+00
 -3.54775549e+00 -1.62333512e+00 -1.83542510e+00  1.18716764e+00
 -1.79701028e+00  6.13997177e-01 -3.60030689e-01  9.48601992e-01
  9.76184840e-02  5.63157458e-01  4.57412379e-02  2.70941811e-01]"
